station_id,uid,name,city,country,provider,lat,lon,params_json,last_update,meta_json
aqicn--417103,-417103,DLH MEDAN 01,DLH MEDAN 01,ID,AQICN,3.5424299240112305,98.67330169677734,[],,"{""uid"": -417103, ""name"": ""DLH MEDAN 01"", ""city"": ""DLH MEDAN 01"", ""lat"": 3.5424299240112305, ""lon"": 98.67330169677734}"
aqicn--416764,-416764,Pontianak Tenggara,Pontianak Tenggara,ID,AQICN,-0.03109000064432621,109.3219985961914,[],,"{""uid"": -416764, ""name"": ""Pontianak Tenggara"", ""city"": ""Pontianak Tenggara"", ""lat"": -0.03109000064432621, ""lon"": 109.3219985961914}"
aqicn-13653,13653,"Sleman, Indonesia",Sleman,ID,AQICN,-7.731,110.354,[],,"{""uid"": 13653, ""name"": ""Sleman, Indonesia"", ""city"": ""Sleman"", ""lat"": -7.731, ""lon"": 110.354}"
aqicn-5779,5779,Miri,Miri,ID,AQICN,4.333131,113.99486,[],,"{""uid"": 5779, ""name"": ""Miri"", ""city"": ""Miri"", ""lat"": 4.333131, ""lon"": 113.99486}"
aqicn--540724,-540724,Kabupaten Banjar,Kabupaten Banjar,ID,AQICN,-3.426140069961548,114.87999725341797,[],,"{""uid"": -540724, ""name"": ""Kabupaten Banjar"", ""city"": ""Kabupaten Banjar"", ""lat"": -3.426140069961548, ""lon"": 114.87999725341797}"
aqicn--519019,-519019,Kabupaten Bojonegoro,Kabupaten Bojonegoro,ID,AQICN,-7.15556001663208,111.88200378417969,[],,"{""uid"": -519019, ""name"": ""Kabupaten Bojonegoro"", ""city"": ""Kabupaten Bojonegoro"", ""lat"": -7.15556001663208, ""lon"": 111.88200378417969}"
aqicn--526057,-526057,Kabupaten Kampar Bangkinang,Kabupaten Kampar Bangkinang,ID,AQICN,0.3249180018901825,101.0250015258789,[],,"{""uid"": -526057, ""name"": ""Kabupaten Kampar Bangkinang"", ""city"": ""Kabupaten Kampar Bangkinang"", ""lat"": 0.3249180018901825, ""lon"": 101.0250015258789}"
aqicn--529681,-529681,Kabupaten Aceh Besar,Kabupaten Aceh Besar,ID,AQICN,5.300059795379639,95.60540008544922,[],,"{""uid"": -529681, ""name"": ""Kabupaten Aceh Besar"", ""city"": ""Kabupaten Aceh Besar"", ""lat"": 5.300059795379639, ""lon"": 95.60540008544922}"
aqicn--519205,-519205,Kabupaten Badung Sempidi,Kabupaten Badung Sempidi,ID,AQICN,-8.603890419006348,115.1780014038086,[],,"{""uid"": -519205, ""name"": ""Kabupaten Badung Sempidi"", ""city"": ""Kabupaten Badung Sempidi"", ""lat"": -8.603890419006348, ""lon"": 115.1780014038086}"
aqicn--475168,-475168,Kabupaten Mojokerto Mojosari,Kabupaten Mojokerto Mojosari,ID,AQICN,-7.508540153503418,112.56099700927734,[],,"{""uid"": -475168, ""name"": ""Kabupaten Mojokerto Mojosari"", ""city"": ""Kabupaten Mojokerto Mojosari"", ""lat"": -7.508540153503418, ""lon"": 112.56099700927734}"
aqicn--472675,-472675,Kabupaten Kendal Tunggulrejo,Kabupaten Kendal Tunggulrejo,ID,AQICN,-6.931389808654785,110.18699645996094,[],,"{""uid"": -472675, ""name"": ""Kabupaten Kendal Tunggulrejo"", ""city"": ""Kabupaten Kendal Tunggulrejo"", ""lat"": -6.931389808654785, ""lon"": 110.18699645996094}"
aqicn--416821,-416821,Serang Sumurpecung,Serang Sumurpecung,ID,AQICN,-6.119740009307861,106.17400360107422,[],,"{""uid"": -416821, ""name"": ""Serang Sumurpecung"", ""city"": ""Serang Sumurpecung"", ""lat"": -6.119740009307861, ""lon"": 106.17400360107422}"
aqicn--519112,-519112,Kabupaten Banyuwangi Mojopanggung,Kabupaten Banyuwangi Mojopanggung,ID,AQICN,-8.211389541625977,114.35099792480469,[],,"{""uid"": -519112, ""name"": ""Kabupaten Banyuwangi Mojopanggung"", ""city"": ""Kabupaten Banyuwangi Mojopanggung"", ""lat"": -8.211389541625977, ""lon"": 114.35099792480469}"
aqicn--519007,-519007,Kabupaten Tuban,Kabupaten Tuban,ID,AQICN,-6.895209789276123,112.03900146484375,[],,"{""uid"": -519007, ""name"": ""Kabupaten Tuban"", ""city"": ""Kabupaten Tuban"", ""lat"": -6.895209789276123, ""lon"": 112.03900146484375}"
aqicn--519121,-519121,Kota Bontang Tanjung Laut,Kota Bontang Tanjung Laut,ID,AQICN,0.12240999937057495,117.48600006103516,[],,"{""uid"": -519121, ""name"": ""Kota Bontang Tanjung Laut"", ""city"": ""Kota Bontang Tanjung Laut"", ""lat"": 0.12240999937057495, ""lon"": 117.48600006103516}"
aqicn--519151,-519151,Kabupaten Sambas Dalam Kaum,Kabupaten Sambas Dalam Kaum,ID,AQICN,1.3610999584197998,109.3290023803711,[],,"{""uid"": -519151, ""name"": ""Kabupaten Sambas Dalam Kaum"", ""city"": ""Kabupaten Sambas Dalam Kaum"", ""lat"": 1.3610999584197998, ""lon"": 109.3290023803711}"
aqicn--416818,-416818,Kabupaten Rokan Hilir Bangko,Kabupaten Rokan Hilir Bangko,ID,AQICN,2.1082100868225098,100.8270034790039,[],,"{""uid"": -416818, ""name"": ""Kabupaten Rokan Hilir Bangko"", ""city"": ""Kabupaten Rokan Hilir Bangko"", ""lat"": 2.1082100868225098, ""lon"": 100.8270034790039}"
aqicn--416929,-416929,Ternate Marikurubu,Ternate Marikurubu,ID,AQICN,0.7872629761695862,127.3740005493164,[],,"{""uid"": -416929, ""name"": ""Ternate Marikurubu"", ""city"": ""Ternate Marikurubu"", ""lat"": 0.7872629761695862, ""lon"": 127.3740005493164}"
aqicn-8292,8292,"Banjarbaru, Indonesia",Banjarbaru,ID,AQICN,-3.475,114.856,[],,"{""uid"": 8292, ""name"": ""Banjarbaru, Indonesia"", ""city"": ""Banjarbaru"", ""lat"": -3.475, ""lon"": 114.856}"
aqicn-13505,13505,"Tanjung Harapan, Indonesia",Tanjung Harapan,ID,AQICN,2.83,117.36,[],,"{""uid"": 13505, ""name"": ""Tanjung Harapan, Indonesia"", ""city"": ""Tanjung Harapan"", ""lat"": 2.83, ""lon"": 117.36}"
aqicn--416911,-416911,Manokwari Gn. Sowi,Manokwari Gn. Sowi,ID,AQICN,-0.8900089859962463,134.03900146484375,[],,"{""uid"": -416911, ""name"": ""Manokwari Gn. Sowi"", ""city"": ""Manokwari Gn. Sowi"", ""lat"": -0.8900089859962463, ""lon"": 134.03900146484375}"
aqicn--420154,-420154,Surabaya Tandes,Surabaya Tandes,ID,AQICN,-7.258999824523926,112.6780014038086,[],,"{""uid"": -420154, ""name"": ""Surabaya Tandes"", ""city"": ""Surabaya Tandes"", ""lat"": -7.258999824523926, ""lon"": 112.6780014038086}"
aqicn--416797,-416797,Palu Panca Bhakti,Palu Panca Bhakti,ID,AQICN,-0.8884109854698181,119.86699676513672,[],,"{""uid"": -416797, ""name"": ""Palu Panca Bhakti"", ""city"": ""Palu Panca Bhakti"", ""lat"": -0.8884109854698181, ""lon"": 119.86699676513672}"
aqicn--416896,-416896,Pangkalpinang Bukit Intan,Pangkalpinang Bukit Intan,ID,AQICN,-2.149630069732666,106.11100006103516,[],,"{""uid"": -416896, ""name"": ""Pangkalpinang Bukit Intan"", ""city"": ""Pangkalpinang Bukit Intan"", ""lat"": -2.149630069732666, ""lon"": 106.11100006103516}"
aqicn-13648,13648,"Mempawah, Indonesia",Mempawah,ID,AQICN,0.124,110.456,[],,"{""uid"": 13648, ""name"": ""Mempawah, Indonesia"", ""city"": ""Mempawah"", ""lat"": 0.124, ""lon"": 110.456}"
aqicn--536500,-536500,Kabupaten Sumba Timur,Kabupaten Sumba Timur,ID,AQICN,-9.675189971923828,120.22899627685547,[],,"{""uid"": -536500, ""name"": ""Kabupaten Sumba Timur"", ""city"": ""Kabupaten Sumba Timur"", ""lat"": -9.675189971923828, ""lon"": 120.22899627685547}"
aqicn--472585,-472585,Kabupaten Cilacap Sidakaya,Kabupaten Cilacap Sidakaya,ID,AQICN,-7.722179889678955,109.01699829101562,[],,"{""uid"": -472585, ""name"": ""Kabupaten Cilacap Sidakaya"", ""city"": ""Kabupaten Cilacap Sidakaya"", ""lat"": -7.722179889678955, ""lon"": 109.01699829101562}"
aqicn--531553,-531553,Kabupaten Purwakarta Purnawarman,Kabupaten Purwakarta Purnawarman,ID,AQICN,-6.564449787139893,107.44599914550781,[],,"{""uid"": -531553, ""name"": ""Kabupaten Purwakarta Purnawarman"", ""city"": ""Kabupaten Purwakarta Purnawarman"", ""lat"": -6.564449787139893, ""lon"": 107.44599914550781}"
aqicn--416860,-416860,Bandung Cihapit,Bandung Cihapit,ID,AQICN,-6.9014201164245605,107.6259994506836,[],,"{""uid"": -416860, ""name"": ""Bandung Cihapit"", ""city"": ""Bandung Cihapit"", ""lat"": -6.9014201164245605, ""lon"": 107.6259994506836}"
aqicn--416845,-416845,Padang Padang Pasir,Padang Padang Pasir,ID,AQICN,-0.9492400288581848,100.35399627685547,[],,"{""uid"": -416845, ""name"": ""Padang Padang Pasir"", ""city"": ""Padang Padang Pasir"", ""lat"": -0.9492400288581848, ""lon"": 100.35399627685547}"
aqicn--546343,-546343,Kabupaten Ogan Ilir,Kabupaten Ogan Ilir,ID,AQICN,-3.255729913711548,104.64700317382812,[],,"{""uid"": -546343, ""name"": ""Kabupaten Ogan Ilir"", ""city"": ""Kabupaten Ogan Ilir"", ""lat"": -3.255729913711548, ""lon"": 104.64700317382812}"
aqicn-8289,8289,"Jambi, Indonesia",Jambi,ID,AQICN,-1.6318964,103.6414547,[],,"{""uid"": 8289, ""name"": ""Jambi, Indonesia"", ""city"": ""Jambi"", ""lat"": -1.6318964, ""lon"": 103.6414547}"
aqicn--531544,-531544,Kabupaten Kapuas,Kabupaten Kapuas,ID,AQICN,-2.965630054473877,114.41500091552734,[],,"{""uid"": -531544, ""name"": ""Kabupaten Kapuas"", ""city"": ""Kabupaten Kapuas"", ""lat"": -2.965630054473877, ""lon"": 114.41500091552734}"
